-109.99463327370302,1858.531305903399,17.447227191413248
1535.0053667262969,-133.46869409660107,383.4472271914133
2111.005366726297,-1096.468694096601,-480.5527728085867
2256.005366726297,-1628.468694096601,-815.5527728085867
4342.005366726297,-2334.468694096601,-164.55277280858675
6313.005366726297,-4328.468694096601,1064.4472271914133
7967.005366726297,-5307.468694096601,1926.4472271914133
4266.005366726297,-7010.468694096601,2781.4472271914133
3796.005366726297,-5197.468694096601,614.4472271914133
3339.005366726297,-5095.468694096601,-687.5527728085867
3475.005366726297,-3788.468694096601,-964.5527728085867
3482.005366726297,-1363.468694096601,-1140.5527728085867
4184.005366726297,785.5313059033989,-756.5527728085867
4686.005366726297,1509.531305903399,-69.55277280858675
5078.005366726297,1662.531305903399,265.4472271914133
4340.005366726297,1937.531305903399,716.4472271914133
3496.005366726297,1578.531305903399,638.4472271914133
3281.005366726297,1424.531305903399,903.4472271914133
2085.005366726297,1665.531305903399,658.4472271914133
1983.0053667262969,1213.531305903399,-658.5527728085867
1341.0053667262969,579.5313059033989,-2142.5527728085867
744.005366726297,719.5313059033989,-1800.5527728085867
-7.994633273703016,1910.531305903399,150.44722719141325
-2835.994633273703,1751.531305903399,1168.4472271914133
-4769.994633273703,2754.531305903399,1534.4472271914133
-7233.994633273703,3788.531305903399,2673.4472271914133
-10075.994633273704,4412.531305903399,3256.4472271914133
-12413.994633273704,4970.531305903399,2600.4472271914133
-14038.994633273704,6553.531305903399,2185.4472271914133
-13995.994633273704,9080.5313059034,2271.4472271914133
-13667.994633273704,13042.5313059034,2989.4472271914133
-11035.994633273704,19779.531305903398,740.4472271914133
-11284.994633273704,22019.531305903398,1367.4472271914133
-8474.994633273704,17179.531305903398,1569.4472271914133
-6014.994633273703,7796.531305903399,-1373.5527728085867
-3858.994633273703,4115.531305903399,-6751.552772808587
-132.99463327370302,396.5313059033989,-6531.552772808587
1534.0053667262969,-552.4686940966011,-8107.552772808587
3359.005366726297,-2029.468694096601,-7798.552772808587
1797.0053667262969,-2856.468694096601,-9917.552772808587
1256.0053667262969,-3214.468694096601,-9042.552772808587
1241.0053667262969,-3474.468694096601,-6171.552772808587
2320.005366726297,-4673.468694096601,-1420.5527728085867
6770.005366726297,-8906.4686940966,-427.5527728085867
12034.005366726296,-12639.4686940966,-962.5527728085867
12770.005366726296,-12002.4686940966,-1119.5527728085867
10615.005366726296,-10386.4686940966,-1014.5527728085867
10515.005366726296,-9552.4686940966,-1144.5527728085867
10700.005366726296,-8082.468694096601,-1580.5527728085867
11188.005366726296,-6795.468694096601,-1081.5527728085867
11656.005366726296,-5095.468694096601,-605.5527728085867
8678.005366726296,-2686.468694096601,-724.5527728085867
7253.005366726297,-1239.468694096601,956.4472271914133
6920.005366726297,1045.531305903399,2794.4472271914133
6577.005366726297,2885.531305903399,3659.4472271914133
5805.005366726297,3565.531305903399,3682.4472271914133
4415.005366726297,2906.531305903399,2249.4472271914133
2150.005366726297,2150.531305903399,410.4472271914133
-4085.994633273703,862.5313059033989,-1968.5527728085867
-5777.994633273703,1193.531305903399,-1125.5527728085867
-7571.994633273703,2059.531305903399,1535.4472271914133
-8666.994633273704,2648.531305903399,4492.447227191413
-8231.994633273704,3254.531305903399,5911.447227191413
-8098.994633273703,4144.531305903399,5751.447227191413
-8207.994633273704,4761.531305903399,3995.4472271914133
-6050.994633273703,4161.531305903399,1650.4472271914133
-4919.994633273703,3041.531305903399,63.44722719141325
-4794.994633273703,1842.531305903399,-1845.5527728085867
-4111.994633273703,145.53130590339893,-3243.5527728085867
