
























































2640,4475,2469
2309,4023,3738
1585,3739,4217
1329,3318,4350
1017,2759,4384
785,2808,4141
591,2883,3942
447,2651,3592
379,2526,3138
456,2943,3299
540,3856,4384
310,3755,4607
-296,3684,3747
-201,3933,4026
-101,4524,4003
-39,5062,3473
289,4828,2895
518,4228,2344
669,3292,1177


461,-1520,-898
818,-1990,-734
633,-2037,-738
330,-2282,-1068
-31,-3298,-2193
-634,-4771,-3790
-1361,-7156,-6125
-2328,-10874,-9059
-3302,-15958,-12342
-5770,-24739,-14718
-5850,-32768,-13904
-2611,-17077,-6119
-11395,-12197,-28854
-11030,-4159,-2601
-10766,-6284,-721
-10439,-8002,1130
-9393,-10055,10
-8611,-9990,-2219
-7305,-9432,-4123
-5145,-6436,-4680
-2702,-3160,-5265
-870,-123,-5114
187,2711,-4715
922,6276,-4609
872,7652,-4283
808,7432,-3532
665,6848,-2598
597,6065,-1548
759,5048,-1177
803,4002,-716
668,3273,-912

1041,-2068,-1998
1435,-4437,-2467
2039,38,-1638
1514,3426,-374
1069,3733,-48
685,2011,426







































963,3557,1797
1962,7838,3218
2870,11329,4705
3075,12069,5668
2728,10415,4232
3030,8801,2656
3589,8108,1674
3905,8210,1303
3164,8535,1199
3419,8892,1940
3107,8017,2177
2741,7253,2766
2444,6769,3172
2241,5960,3022
1591,4924,2428
1320,3867,1562
1251,2946,886
1236,2481,1013
1080,1812,1331
256,1701,2338
-556,1800,2088
-661,2208,2969
-785,2146,3047
-630,1926,3277
-750,1519,3354
-752,869,2895
-700,-39,2138
-192,-1264,1830
-243,-2250,1509
-539,-2823,1217
-804,-2540,897
-777,-2049,1453
-501,-785,1616
56,708,1967
679,1053,2685
397,968,2754
771,446,2301

1382,-266,1956
1578,431,1964
1727,732,1290
2076,745,842
2053,490,655
1916,135,494


591,-2410,-2000
-79,-3951,-3265
-1178,-6466,-5954
-2356,-9880,-9535
-3971,-13824,-10685
-7130,-23694,-12248
-7498,-32768,-10509
-6044,-18821,-4049
-8792,-6691,-4304
-10089,-6435,-3012
-9389,-9807,-1173
-8822,-14680,-1300
-6334,-16198,-3884
-4321,-14061,-4800
-2882,-9717,-4572
-1331,-5341,-4535
-473,-2354,-3805
-258,-672,-3052
-225,815,-2406
-197,2497,-1667
-378,4410,-1036
-562,5725,-613
-830,5395,-499
-923,3476,-676
-847,1574,-756

-260,-1571,-1321
1068,1925,-334
896,2837,-323
1156,2673,-428






























1628,3349,1749
2056,5584,2565
2310,6191,2564
2469,5525,2154
2425,4448,1448
2465,4110,878
2334,4618,340
2471,4671,854
2774,4758,1220
2604,3291,1291
2386,2246,934
2434,1178,1030
2452,1266,944
2324,2410,1143
2239,3338,1342
2312,4055,1451
2140,5268,1521
2092,6423,1787
2193,7214,2043
2237,7703,2465
2027,7507,3335
1759,6584,3715
1512,4794,3665
950,3147,3082
539,2299,3036
209,1756,2407
422,1673,2274
385,2282,2263
418,3325,2856
332,4718,3485
163,5753,4448
326,6612,5484
104,6663,5510
257,6962,5882
324,7521,5936
245,8007,6426
289,7724,6149
354,6342,4254
552,4727,2550
845,3395,1990
739,2159,1269


-343,-1653,-653
-1054,-3588,-1734
-1355,-5061,-2508
-1721,-5060,-2894
-1897,-5057,-3353
-2101,-5892,-4299
-2674,-7838,-5629
-3527,-10994,-7237
-5078,-14605,-8984
-7660,-21809,-10476
-10771,-32768,-12620
-9260,-32265,-5475
-8718,-16017,47
-11226,-10645,109
-11107,-11700,-80
-8803,-13617,-1297
-6436,-18229,-4176
-4602,-16578,-3968
-3645,-13649,-4579
-3131,-9216,-4231
-2401,-5117,-3174
-1521,-1772,-2663
-1103,1044,-2499
-1282,2057,-2457
-971,2194,-2406
-990,1361,-2330
-678,704,-2276
-495,389,-2022
-235,236,-1729
58,-3,-1606
215,-762,-1811
518,-739,-1644

483,-408,-1946
543,-39,-1789
393,-420,-1597
159,-1758,-1645
801,2507,8
691,3968,564
207,3278,208
163,1952,492



































32,-1560,56
114,-1803,227
296,-1780,92


2331,1350,-410
3505,2426,-544
4402,3668,-165
5685,6768,1021
6253,10165,1968
6788,11778,1785
5681,10685,768
4558,7631,-74
3785,6715,-27
3458,6859,588
3297,7808,1419
2897,8054,2304
2465,7068,2672
2163,6560,2378
1959,5640,2076
1686,4846,2253
1620,3883,2512
868,2968,2940
134,2110,3044
-186,1715,2660
-343,1348,2523
-721,1356,2222
-867,778,2147
-847,740,1725

-551,1583,1490
-494,2182,1986
-332,3094,2446
-93,3597,2906
-22,4093,3212
-195,4130,2641
-344,3898,2304
-228,3759,2440
-110,3646,2577
-37,3844,2877
84,3910,3236
30,3439,2855
179,2842,2534
272,2163,2059
79,1515,1326
-189,1087,1547
-313,793,1582





-1575,-1521,-67
-2062,-2386,-922
-2727,-3778,-1731
-4227,-7523,-3114
-7676,-16395,-5987
-10627,-32768,-12099
-7635,-29779,-8966
-5995,-13251,-9820
-8963,-8921,-1590
-9617,-11626,-220
-9866,-15420,2464
-7830,-15139,3059
-5425,-12143,2074
-5171,-12390,-1130
-3493,-8489,-1374
-2706,-6474,-2290
-2113,-5221,-2037
-2120,-3801,-1698
-2370,-2936,-2181
-2248,-2060,-2144
-2185,-1099,-1530
-1826,198,-1502



-646,-1122,-1974
-513,-1127,-1750
-128,-1408,-1904
253,2772,-965
307,4075,-1171
392,4005,-840
248,3036,-622
135,2755,-583
256,2693,-314
109,2162,24


























1788,1831,569
2589,3162,1181
3992,8017,2364
4814,11541,5000
3643,9730,4490
3158,6310,2714
3319,3031,784
3371,2121,-493
3021,2474,-760
2833,2613,-312
2540,2009,192
2391,2462,837
2829,3867,1632
3070,4735,2445
2891,5012,3172
2913,5010,2581
2893,4732,1253
3146,4224,1145
3166,3512,1759
2619,2547,2101
1787,1366,2646
1364,731,2839
1168,41,2713
876,-601,2514
700,-854,2544
731,-1167,2083
1094,-1285,2236
966,-741,2517
1145,432,2830
1354,2072,2378
1921,3329,2466
1786,3674,2146
1644,3617,2533
1173,2853,1253
799,2319,1212
353,1748,1738
135,1191,1652







-1552,-809,-1467
-2115,-1672,-2697
-2677,-2916,-4627
-3350,-4103,-6039
-4168,-5099,-6812
-5224,-6146,-7510
-5922,-8035,-7290
-5704,-8066,-6229
-4650,-3521,-2848
-5450,-1351,-2744
-5802,-4814,-4436
-6458,-8241,-4008
-6580,-7927,-3091
-5823,-5840,-2063
-5166,-3703,-1685
-4424,-3260,-2007
-3954,-1491,-2553
-3444,-1908,-2319
-2896,-1163,-1418
-2206,-439,-1043
-1627,160,-1124






-276,-1538,-582
-205,-1719,-685
-378,-2231,-748
-735,-2699,-1119
-708,-3204,-1213
-242,-1341,-2664
137,1740,228
-168,1812,226






























620,1733,367
994,3255,568
1510,4187,709
1978,4469,810
2328,4144,427
2334,3516,327
1935,2902,-118
1757,2406,-456
1506,1859,-320
1451,2277,-223
1569,3475,-239
1976,4400,14
2096,4922,204
1921,4690,100
1979,4201,-154
2374,3927,-319
2512,4700,-352
2919,6363,-107
2958,7714,273
2675,7699,557
2409,6909,594
2123,5602,684
2017,4326,1210
1461,2841,1863
534,2124,2241
133,1263,2664
-420,-367,3020
-703,-1333,3330
-816,-1553,3343
-720,-1658,2682
-506,-1268,2418
-382,-567,1912
-163,119,1929
66,870,2431
-70,1766,2372
-297,2111,2926
-476,1260,2075
-328,387,2130
-250,-107,1746
-340,683,2266
-69,1491,2586
-95,2022,3362
-92,1929,2874
-4,2102,2859
-13,2002,2253
143,1626,2502
371,1355,2164
475,1459,2103







-1874,-880,-1214
-3084,-1706,-2091
-4807,-3952,-4097
-6830,-9130,-7071
-9287,-21539,-7340
-9351,-28239,-8312
-8300,-12942,-1545
-10452,-8394,-2494
-11306,-6757,451
-9550,-10293,-62
-7495,-14782,-2795
-5088,-13718,-4505
-4051,-9143,-3956
-3441,-5496,-3888
-2658,-3125,-3118
-2215,-2082,-2499
-1773,-235,-2463
-1696,1656,-2958
-1717,2662,-3311
-1379,3878,-3469
-1127,5021,-3590
-1069,4643,-2263
-504,3791,-1604
259,3275,-984
769,2311,-634


1652,2838,-450
1329,3453,-66
1319,3193,160
926,2559,393
460,1789,792































1408,1793,1313
2090,5203,2560
2554,6973,3015
3077,8509,2992
2678,7172,2670
1749,5215,1716
1400,3863,848
1374,3806,339
1662,3942,190
1523,3740,463
1522,3623,846
1221,3127,1381
1229,2956,1673
1419,3144,1771
1626,2759,1555
1814,3265,1477
1899,3646,1129
2062,4351,1093
2136,4070,949
2173,3995,846
1906,3115,518
1773,2710,488
1839,2045,449
1734,2352,927
1331,1543,999


1237,303,1522
1424,70,1814
1727,1138,3909
1341,678,2441
1096,565,2369
934,1670,2754
1025,1560,2390
1046,958,2162
1185,1468,2470
1384,284,1850
1425,481,2161
1217,922,3014
1759,896,3291
1789,694,4002
1479,512,3253
1158,281,1826



-327,-1685,-1122
-993,-1736,-1371
-1353,-1816,-1377
-1755,-2095,-1303
-2285,-2397,-1796
-2472,-2382,-2698
-3542,-2264,-4082
-4467,-3127,-4257
-5408,-3873,-5194
-6421,-4803,-6200
-6509,-5635,-7241
-4232,-3828,-5491
-4063,-3234,-5048
-4474,-6759,-6712
-4537,-9061,-7705
-4238,-10017,-7301
-4567,-10229,-4739
-5359,-9295,-1161
-6531,-6941,308
-7141,-2768,496
-6148,-2056,-523
-4682,-4739,-1936
-3336,-4433,-3094
-2362,-4023,-3395
-1511,-1876,-2806
-824,-647,-2327
-414,-650,-1920
-382,-536,-1593




-426,1541,-595




643,2068,-115
649,1721,-32





























1676,895,711
2120,1750,812
3356,3882,1078
3631,5929,2767
2693,5913,2255
2480,4108,1082
2465,3105,250
2488,4000,314
2336,3067,-916
2655,3138,-996
2342,4585,581
2686,3435,-36
2734,4074,894
2737,4469,1005
2389,4383,1722
2093,4111,1698
1560,5034,2403
1958,2641,1533
1556,2944,2907
1433,1845,1737
1102,1338,2261
646,1186,2676
408,525,2148
377,-35,2017
491,-397,1920
614,-1095,1954
619,-1234,1822
580,-1030,1614


701,-1805,1219


550,184,1932
644,480,2511
747,1291,2969
813,1816,3160
732,2065,2827
912,1671,2659
1021,869,2999
1373,760,2974
1229,425,2271






-1429,-1542,-2105
-2030,-1629,-2924
-2489,-2250,-3411
-3170,-3060,-3904
-3936,-4382,-4337
-4751,-5563,-5232
-6136,-7911,-6558
-7028,-15962,-13776
-6242,-10890,-9609
-5591,324,-3001
-7446,-2583,-2678
-6868,-7025,-2528
-7142,-7830,-1149
-7559,-5527,77
-7179,-4852,-475
-6360,-5176,-1070
-5071,-4435,-2299
-3695,-2959,-2947
-2777,-1514,-3345
-2016,-678,-3433
-1220,337,-3605
-673,1307,-3776
-90,1668,-3434
41,2455,-3040
224,3327,-3020
340,3606,-2887
667,3190,-2725
808,2146,-2525
784,560,-2240
601,-604,-1950
1409,2043,-3280
1506,4129,-1922
1134,4620,-1424
548,3936,-1434
168,3332,-1103
-199,3039,-875
-404,2713,-632
-538,2142,-200









-937,220,1574
-921,-162,1923
-991,-267,1911
-1109,-506,1934
-1145,-892,1748
-1176,-893,1653
-1109,-880,1616
-1043,-859,1695
-860,-738,1665


1556,1061,95
2464,1035,-68
3306,2229,-215
3631,4584,1097
2802,6078,718
2843,3989,542
2653,2106,397
1740,1654,346
1807,1866,9
2400,2723,18
2381,3040,443
2181,2507,907
2054,1911,983
2345,1498,757
2668,2044,239
2973,2264,-175
2893,1982,-34
2910,1571,120
2419,3902,2816
2432,3884,1672
2477,3612,2560
2044,2639,2856
1852,2113,3333
1538,1646,2972
1447,1110,2726
1676,553,2927
1505,29,1974
1520,95,1646
1540,186,2054
1485,-6,2262
1746,-179,3148
2221,-177,4729
2077,-96,5776
1853,426,5728
1702,1159,5887
1511,1237,5514
1222,951,4520
646,420,3112
493,646,1873






-1153,-1590,-238

-1338,-1531,-1931
-1589,-1691,-2800
-2060,-1854,-3193
-2289,-2466,-3655
-2663,-3023,-4329
-3033,-3790,-5197
-3160,-4246,-5850
-3317,-4278,-6391
-3964,-3541,-6657
-5342,-3732,-6883
-7282,-6773,-8912
-5605,-4010,-5305
-4482,9294,-3104
-7182,2513,-3327
-7299,-4499,-1895
-7195,-6286,-1038
-6335,-6897,-479
-5993,-6591,-852
-4799,-5719,-1464
-3122,-2513,-2354
-1991,-1514,-3360
-2234,-1347,-3004
-2649,-476,-2469
-2484,689,-1889
-2129,1975,-1850
-1507,1547,-1287



-568,3282,-152
-46,1910,-460
-172,2099,-245
-341,1583,-120


204,2654,-1240
535,3040,-902
271,2998,-626
-83,2200,72
-61,1882,-33













-400,288,1572
-270,180,1760
-224,131,1903
-165,-8,2278
-102,-254,2550
216,-483,2399
537,-474,2242
832,509,2073
1289,1886,1913
1594,2772,1631
1779,3246,1498
1596,2989,1284
1698,2773,905
2164,2550,613
2523,1798,451
2246,1531,30
2383,1463,31
2526,2282,485
2696,3086,1123
2428,3477,1779
1838,4601,2552
1709,3687,1703
1652,3728,1740
1743,3470,1965
1238,4959,4695
1230,2512,2440
1249,3382,6237
913,2166,2628
1481,2914,6640
940,2424,2788
1205,3116,4151
1489,3607,5488
1628,3803,6214
1840,3612,6064
2000,3113,5990
2443,3064,6998
2605,2645,7157
2535,1859,7361
2078,2689,7729
1450,2639,7577
615,2415,6830
318,1498,5755
-30,338,5009
-108,-354,4324
-108,-1085,3809
-452,-2060,2972
-105,-3057,2233
41,-4125,1260
246,-5283,711
499,-6171,301
576,-6672,-528
615,-7036,-1463
572,-6504,-1617
355,-5602,-2421
707,-4393,-3429
859,-3204,-4340
742,-2826,-5005
-51,-3023,-7039
-859,-3810,-9093
-2161,-4391,-10505
-3080,-5515,-11900
-3016,-6603,-12376
-2436,-6914,-11607
-2804,-6389,-11155
-3917,-6628,-11110
-6081,-9899,-13290
-2742,-3369,-9952
-3809,6827,-5796
-6022,-1150,-5687
-6792,-7306,-3740
-7806,-9733,-2553
-6471,-10049,-1797
-6052,-10367,-2003
-4998,-10449,-1680
-5013,-6457,-2740
-3863,-4773,-3251
-3637,-2758,-2944
-3022,-856,-2688
-2809,1045,-3056
-1796,2061,-3987
-1183,1428,-4792
-1073,1591,-4582
-935,3096,-4102
-916,3317,-2769
-827,2594,-1898
-753,2114,-1174
-337,3055,-529
-262,3783,-175
-380,3879,423
-447,3071,427
-700,1695,623

-662,1604,784
354,2693,515
204,2207,498





-495,1505,403
-482,1888,745
-573,2258,1031
-725,1947,1526
-704,1503,1813
-656,1357,1952
-756,679,2262
-619,485,2285
-421,669,1939
-390,708,2006
-163,514,2331
-182,342,2225
-75,183,2402
66,-109,2728
-40,-299,3025
-77,-779,3262
7,-840,2855
336,-358,2267
563,748,1605
1115,1937,1112
1154,1904,1247






1571,1337,376
1934,2204,452
2486,3310,721
2711,3595,974
2477,4004,1324
2594,3994,1782
2676,4003,1852
2715,4419,1798
2682,4973,1755
2475,5212,1944
2140,5532,2465
1914,4803,3473
1795,3522,4769
1435,3154,7061
1421,2841,7477
1370,2957,7687
1249,2804,7521
1192,1932,7210
525,1943,4883
1372,1700,7194
1152,2008,4874
1849,1999,6347
2072,2387,7708
2107,2103,8979
1477,1715,9164
354,1044,7651
-90,489,7225
30,240,6518
251,-412,5723
-58,-746,4711
-285,-1304,4030
-555,-2100,3569
-676,-3264,3106
-8,-4473,2289
845,-4858,2386
1189,-4526,1834
974,-4187,861
509,-4192,338
385,-4586,-446
75,-5531,-2044
93,-5018,-4866
760,-4917,-5027
271,-3961,-5413
-157,-3871,-5688
-599,-4498,-7485
-269,-5946,-9628
-742,-6820,-12212
-1323,-7546,-14328
-2626,-8255,-15264
-3491,-8422,-15333
-4238,-8134,-14576
-6029,-9102,-13869
-7237,-16935,-21198
-1670,7776,-12968
-4695,13371,-4643
-7166,-1359,-1855
-8286,-9660,-734
-8157,-8054,-387
-5506,-6235,-1483
-4446,-4657,-2434
-3329,-4162,-3947
-3334,-2971,-4110
-3388,-1159,-3660
-3132,-2,-2882
-2745,1130,-3381
-1497,1980,-4101
-937,1875,-4448
-939,746,-3889
-1117,561,-2951
-963,625,-2075
-795,680,-1580




-411,2993,-1119
-107,4243,-1287
-684,7055,1041
-685,3056,-920
-808,2568,-516
-768,2480,-176
-858,6065,4545
-585,2431,501
-842,2092,965
-808,2494,1226
-808,2675,1103
-741,2530,1449
-1212,3119,2642
-1760,3474,1133
-1943,3755,1413
-1378,4197,4297
-1680,3922,1478
-1389,3357,3206
-1497,2975,1520
-1147,2420,1974
-936,2136,2469
-611,1206,1921
-24,870,4487
245,712,1596


1416,1525,5910
1933,2440,91
1926,2937,628
1283,2832,-195
1421,2598,-2
1525,3193,1239
1178,2805,447
873,1892,643



855,1817,2051
867,2301,2481
710,2539,2882
665,2935,3124
872,3650,3518
1000,3771,4480
697,3066,5603
537,2809,5918
119,4373,10211
812,4323,7502
1539,4392,6591
1609,3610,4889
1595,3019,3934
1797,2237,3930
1698,1787,3987
2205,1823,5383
2046,1919,6129
1832,2176,5700
1818,1798,5402
1781,949,4943
1713,470,4876
1378,-51,4645
1088,-197,4667
777,391,4614
487,422,3803
801,503,3398
843,530,3872
790,8,3709
536,-726,2773
274,-1131,1753

70,-1197,1548
33,-1544,1510
-104,-1822,713
359,-1884,40
467,-2003,-131
579,-2505,-336
374,-3140,-973
-65,-3743,-1933
130,-3601,-2785
345,-3937,-4113
577,-4040,-5156
859,-3499,-5976
408,-2339,-7262
51,-2586,-7502
-641,-3800,-7462
-1085,-4737,-8932
-1513,-5585,-11077
-1893,-6845,-12887
-1290,-8407,-13330
-701,-8837,-12772
-882,-6805,-12189
-1225,-5494,-11972
-2030,-5975,-12099
-2746,-9925,-12776
-2522,-12539,-12896
-3067,-1763,-8510
-4250,1779,-5232
-5528,-2265,-4702
-6252,-5155,-2851
-6969,-5841,-815
-7519,-5429,7
-7141,-5130,-40
-6197,-3036,-769
-4837,-3284,-922
-4247,-2313,-1260
-4042,-895,-1332
-3386,2268,-1483
-2823,3287,-3490
-1708,3309,-3735
-1311,2631,-3679
-747,1651,-3200
-867,1091,-2209
-1086,2124,-700

-1433,1822,389
-1094,3982,180
-1003,5457,853
-933,4690,207
-937,4065,-167
-749,3440,-437
-427,3421,-396
-510,1675,-316

-748,2411,47
-500,2270,49
-494,1873,332










-579,212,1729
-518,141,1834
-286,237,2013
54,274,2297
243,14,2586
263,-198,2779
153,-341,3178
-9,-329,3236
0,-178,3209
54,-110,3026
107,-647,3110
533,-882,2443
1529,-568,1179
2660,-697,362
3493,-1147,18
3338,1008,-170
3218,3903,231
3389,5688,946
2573,6420,2430
2215,4192,1403
2121,3677,1132
2017,4058,1238
1798,4677,1867
1702,4219,2847
1617,4312,3274
1892,4791,3304
2264,4986,3865
2486,4540,6876
1723,3357,7559
1083,1275,6173
619,76,5668
242,-766,5620
-306,-1358,5449
-740,-571,4424
-651,184,4572
-763,611,5330
-368,1209,5561
147,1066,5846
841,234,6546
1140,-339,6598
1315,-1044,6324
1422,-2504,6524
1210,-4492,5525
1341,-5780,6108
1242,-5115,4326
2239,-3012,3132
2554,419,4743
2264,-14,4643
1787,-320,3513
1128,-97,3016
932,61,2289

681,-1709,-102
666,-3201,-482
569,-4663,-687
381,-5761,-409
-20,-5518,-2618
46,-5321,-4154
9,-5069,-3485
-166,-3749,-3140
-153,-2761,-2719
-287,-2655,-2433
-993,-1745,-4363
-452,-3186,-4437
-637,-3468,-5297
-791,-4217,-6072
-1058,-4828,-6589
-1534,-4931,-7490
-1605,-5403,-8955
-1885,-6489,-11054
-1326,-7484,-12164
-1261,-7880,-13195
-2149,-6825,-12463
-3022,-5623,-10093
-4947,-3037,-9086
-4963,4909,-7329
-4299,12744,-5684
-7231,8438,-4680
-9197,-372,-2058
-10994,-5566,479
-11168,-6855,1828
-9322,-6595,1022
-6495,-4971,203
-5123,-4587,-882
-4492,-3133,-1493
-3382,1047,-3059
-2353,3858,-3387
-2287,4766,-2652
-2660,4213,-1863
-3256,3898,-1296
-3194,2746,-544
-3053,1112,-105
-2473,-128,-1000
-1845,-762,-1320
-1098,-1171,-1795
-48,2388,-1542
703,2642,-1740




-850,1882,221
-1317,1962,828
-1286,2317,922
-900,2539,871
-931,1937,1017
-1086,1563,1093









-113,-1310,2102
-161,-1846,3282
-35,-2626,3985
-161,-3366,4164
-169,-4128,4269
-44,-4325,4057
389,-3609,3327
1082,-3259,2786
1847,-2410,1853
2475,-2395,1247
2773,-492,919
2215,767,915
2332,454,660
2339,230,76
1845,521,95
1580,1073,-198
1635,1018,-512
1557,1076,-561
1671,1298,-665
1707,1604,-595
1960,2282,-545
2093,2961,-290
2300,3532,51
2428,4176,403
2359,3843,654
2435,3119,861
2512,2514,942
2607,2997,681
2536,4711,1368
2944,5872,1786
2972,5715,2235
2839,5194,2650
2716,4769,2772
2533,4269,2800
2472,3863,3057
2806,4079,3963
2791,4409,5053
2987,4637,7259
2817,4001,8463
2850,2680,8812
3083,1642,7778
2790,599,5380
2634,144,3773
2684,-313,2815
2455,-461,2768
2009,45,2414
1636,78,1502
1280,-90,1695
998,-132,2577
752,-1052,2521
326,-1882,1980
-203,-2920,1030
-439,-4346,-1076
-708,-4203,-3830
-222,-5370,-4967
12,-6084,-5943
48,-6442,-5520
98,-6102,-5299
-147,-6336,-5680
-468,-7042,-7095
-891,-7637,-8511
-1104,-7300,-8503
-1508,-6268,-7299
-1857,-5542,-6411
-1946,-4643,-6185
-2466,-4662,-6416
-3232,-4185,-6973
-4911,-4235,-7755
-7783,-3781,-7234
-6322,5696,-9561
-6488,19936,-6692
-11049,10687,-3009
-10757,1316,-291
-10167,-4931,1747
-8585,-7542,1448
-5982,-7446,-124
-3409,-5469,-2154
-2605,-3592,-2973
-2394,-401,-3860
-2595,822,-3630
-2277,2027,-3363
-1955,2943,-3006
-1782,2521,-1780
-1901,3003,-908
-2874,2854,-148
-2897,2749,53
-2553,2584,332
-1887,3256,-325
-1568,2702,-931
-1018,1860,-1160


-701,2030,-914
-154,3553,-227
-1006,4065,643
-1561,3245,1220
-1275,3031,1322
-974,2707,1109
-1069,2179,1170
-1153,2209,1228
-1139,1780,1288

-983,1298,1584
-783,1024,1692
-560,961,1591
-373,602,1760
-301,100,1890
-274,-248,1883
-275,-438,1974
-256,-326,1925
-289,353,1714



688,1784,1389
1523,3606,1416
2269,4826,1995
2275,4976,2649
2020,3881,1934
1573,1988,1718
1394,1314,1591
1659,73,1405
1599,388,1462
1525,949,1798
1603,696,2624
1485,638,3483
1638,212,4530
1884,249,5427
2240,303,6206
2319,785,6154
2283,1598,5062
2421,1842,4399
2593,1592,3721
2372,569,3475
1896,-179,3022
1744,-179,2483
2118,-532,2873
2257,-407,3490
1969,12,4185
1926,275,4700
2027,292,4595
2210,148,4898
