Word,Signal Data
A,"[[1643.4293381037567, 494.49910554561717, -23.610017889087658], [2214.429338103757, 161.49910554561717, 205.38998211091234], [2489.429338103757, 291.49910554561717, 252.38998211091234], [2886.429338103757, 7.499105545617173, 201.38998211091234], [3392.429338103757, -207.50089445438283, 404.38998211091234], [3568.429338103757, 219.49910554561717, 771.3899821109123], [3675.429338103757, 675.4991055456172, 608.3899821109123], [4449.429338103757, 1198.499105545617, 923.3899821109123], [5728.429338103757, 1522.499105545617, 1757.3899821109123], [6401.429338103757, 1892.499105545617, 1971.3899821109123], [7421.429338103757, 1708.499105545617, 1606.3899821109123], [8183.429338103757, 1155.499105545617, 1445.3899821109123], [7322.429338103757, 2166.499105545617, 1557.3899821109123], [5815.429338103757, 2796.499105545617, 918.3899821109123], [5338.429338103757, 2705.499105545617, 349.38998211091234], [6134.429338103757, 2636.499105545617, 654.3899821109123], [6657.429338103757, 2694.499105545617, 615.3899821109123], [6674.429338103757, 2163.499105545617, 204.38998211091234], [6163.429338103757, 1654.499105545617, 350.38998211091234], [5225.429338103757, 1327.499105545617, -684.6100178890877], [4636.429338103757, 890.4991055456172, -1265.6100178890877], [3297.429338103757, 810.4991055456172, -1460.6100178890877], [2375.429338103757, 796.4991055456172, -1117.6100178890877], [2069.429338103757, 168.49910554561717, -992.6100178890877], [1980.4293381037567, -61.50089445438283, -679.6100178890877], [1634.4293381037567, -1892.500894454383, -2239.6100178890874], [2173.429338103757, -1059.500894454383, -3049.6100178890874], [2465.429338103757, -1137.500894454383, -3445.6100178890874], [2488.429338103757, -1092.500894454383, -3272.6100178890874], [2164.429338103757, -722.5008944543828, -2792.6100178890874], [2699.429338103757, -768.5008944543828, -2682.6100178890874], [1677.4293381037567, -454.50089445438283, -1992.6100178890877], [910.4293381037567, -237.50089445438283, -1609.6100178890877], [-1661.5706618962433, -1268.500894454383, -816.6100178890877], [-2298.570661896243, -1211.500894454383, -1063.6100178890877], [-3043.570661896243, -1364.500894454383, -1051.6100178890877], [-3787.570661896243, -1807.500894454383, -1369.6100178890877], [-4365.570661896243, -2263.500894454383, -1483.6100178890877], [-5133.570661896243, -2839.500894454383, -1095.6100178890877], [-7106.570661896243, -2470.500894454383, -850.6100178890877], [-8751.570661896243, -1348.500894454383, -757.6100178890877], [-9308.570661896243, 578.4991055456172, 509.38998211091234], [-10604.570661896243, 3994.499105545617, 4749.389982110913], [-5191.570661896243, 4473.499105545618, 10641.389982110912], [-3980.570661896243, 4087.499105545617, 7323.389982110913], [-7567.570661896243, -1097.500894454383, -1278.6100178890877], [-10376.570661896243, -3794.500894454383, -1146.6100178890877], [-8796.570661896243, -6256.500894454382, -1342.6100178890877], [-7396.570661896243, -7208.500894454382, -2898.6100178890874], [-4903.570661896243, -7526.500894454382, -3148.6100178890874], [-2553.570661896243, -6764.500894454382, -1889.6100178890877], [-497.5706618962433, -5573.500894454382, -1360.6100178890877], [227.42933810375672, -4408.500894454382, -1066.6100178890877], [12.42933810375672, -2873.500894454383, -690.6100178890877]]"
A,"[[1636.4293381037567, -246.50089445438283, -345.61001788908766], [2072.429338103757, -277.50089445438283, -277.61001788908766], [2468.429338103757, -248.50089445438283, -219.61001788908766], [3002.429338103757, -232.50089445438283, -178.61001788908766], [3794.429338103757, -542.5008944543828, -548.6100178890877], [4626.429338103757, -726.5008944543828, -674.6100178890877], [5164.429338103757, -580.5008944543828, -846.6100178890877], [4995.429338103757, 685.4991055456172, -227.61001788908766], [5821.429338103757, 1930.499105545617, 200.38998211091234], [6795.429338103757, 3065.499105545617, 1576.3899821109123], [6844.429338103757, 4735.499105545618, 2409.3899821109126], [7003.429338103757, 5595.499105545618, 2134.3899821109126], [7184.429338103757, 6242.499105545618, 1926.3899821109123], [7131.429338103757, 6539.499105545618, 1903.3899821109123], [7220.429338103757, 5963.499105545618, 1390.3899821109123], [6728.429338103757, 5482.499105545618, 1186.3899821109123], [5372.429338103757, 4978.499105545618, 1018.3899821109123], [4485.429338103757, 4134.499105545618, 192.38998211091234], [3843.429338103757, 3389.499105545617, 13.389982110912342], [3717.429338103757, 3073.499105545617, -441.61001788908766], [4171.429338103757, 3171.499105545617, 169.38998211091234], [4388.429338103757, 3251.499105545617, -25.610017889087658], [4041.429338103757, 3589.499105545617, 494.38998211091234], [3761.429338103757, 3514.499105545617, 812.3899821109123], [2760.429338103757, 3506.499105545617, 1015.3899821109123], [1967.4293381037567, 3046.499105545617, 990.3899821109123], [842.4293381037567, 2104.499105545617, 470.38998211091234], [-1087.5706618962433, -1560.500894454383, -1160.6100178890877], [-1509.5706618962433, -1475.500894454383, -1273.6100178890877], [-1827.5706618962433, -1577.500894454383, -1816.6100178890877], [-2230.570661896243, -1710.500894454383, -2503.6100178890874], [-2578.570661896243, -1969.500894454383, -2275.6100178890874], [-2625.570661896243, -2702.500894454383, -2304.6100178890874], [-3289.570661896243, -3729.500894454383, -2186.6100178890874], [-4320.570661896243, -4689.500894454382, -2668.6100178890874], [-5069.570661896243, -5448.500894454382, -2277.6100178890874], [-5222.570661896243, -5477.500894454382, -2255.6100178890874], [-5181.570661896243, -6037.500894454382, -1965.6100178890877], [-4268.570661896243, -6096.500894454382, -1086.6100178890877], [-3791.570661896243, -6165.500894454382, -353.61001788908766], [-3450.570661896243, -5870.500894454382, 374.38998211091234], [-3552.570661896243, -4731.500894454382, 530.3899821109123], [-3699.570661896243, -4084.500894454383, 380.38998211091234], [-3846.570661896243, -3489.500894454383, 488.38998211091234], [-4424.570661896243, -3287.500894454383, 58.38998211091234], [-4739.570661896243, -3359.500894454383, -611.6100178890877], [-4567.570661896243, -3632.500894454383, -1367.6100178890877], [-3955.570661896243, -3373.500894454383, -1277.6100178890877], [-2880.570661896243, -2912.500894454383, -570.6100178890877], [-2104.570661896243, -1956.500894454383, 163.38998211091234], [-1801.5706618962433, -1074.500894454383, 473.38998211091234], [-1931.5706618962433, -445.50089445438283, 309.38998211091234], [-1982.5706618962433, -118.50089445438283, 20.389982110912342], [-1730.5706618962433, -60.50089445438283, -161.61001788908766], [-1609.5706618962433, 82.49910554561717, -166.61001788908766], [-1689.5706618962433, 441.49910554561717, 1172.3899821109123], [-1713.5706618962433, -192.50089445438283, 1174.3899821109123], [-1666.5706618962433, -488.50089445438283, 781.3899821109123]]"
A,"[[-1745.5706618962433, -990.5008944543828, -1574.6100178890877], [-1616.5706618962433, -1510.500894454383, -1691.6100178890877], [-1200.5706618962433, -1815.500894454383, -1649.6100178890877], [-771.5706618962433, -1651.500894454383, -1457.6100178890877], [-1522.5706618962433, 13.499105545617173, -520.6100178890877], [2047.4293381037567, -1740.500894454383, -883.6100178890877], [3960.429338103757, -2174.500894454383, -1038.6100178890877], [3946.429338103757, -2394.500894454383, -678.6100178890877], [2325.429338103757, -1486.500894454383, -643.6100178890877], [2207.429338103757, -380.50089445438283, -961.6100178890877], [4378.429338103757, 58.49910554561717, -963.6100178890877], [6106.429338103757, 752.4991055456172, -677.6100178890877], [6821.429338103757, 1702.499105545617, 408.38998211091234], [7033.429338103757, 2897.499105545617, 945.3899821109123], [7192.429338103757, 3698.499105545617, 343.38998211091234], [7709.429338103757, 4302.499105545618, 381.38998211091234], [8164.429338103757, 4986.499105545618, 783.3899821109123], [7934.429338103757, 5492.499105545618, 847.3899821109123], [7637.429338103757, 5464.499105545618, 245.38998211091234], [7602.429338103757, 5149.499105545618, -77.61001788908766], [7548.429338103757, 4783.499105545618, -679.6100178890877], [7492.429338103757, 4577.499105545618, -966.6100178890877], [7010.429338103757, 4175.499105545618, -1085.6100178890877], [6518.429338103757, 4055.499105545617, -945.6100178890877], [5016.429338103757, 3777.499105545617, -626.6100178890877], [4156.429338103757, 4039.499105545617, -374.61001788908766], [2815.429338103757, 3902.499105545617, -112.61001788908766], [2275.429338103757, 3665.499105545617, 63.38998211091234], [2083.429338103757, 3441.499105545617, 708.3899821109123], [1749.4293381037567, 3213.499105545617, 1391.3899821109123], [1513.4293381037567, 2801.499105545617, 1468.3899821109123], [1283.4293381037567, 2522.499105545617, 1370.3899821109123], [892.4293381037567, 1866.499105545617, 1302.3899821109123]]"
A,"[[-453.5706618962433, -1553.500894454383, -234.61001788908766], [-516.5706618962433, -1928.500894454383, -219.61001788908766], [-835.5706618962433, -2259.500894454383, -502.61001788908766], [-1012.5706618962433, -2674.500894454383, -926.6100178890877], [-1601.5706618962433, -2981.500894454383, -884.6100178890877], [-2588.570661896243, -3247.500894454383, -1109.6100178890877], [-3405.570661896243, -3841.500894454383, -1680.6100178890877], [-4109.570661896243, -4592.500894454382, -2024.6100178890877], [-4599.570661896243, -4966.500894454382, -2213.6100178890874], [-5013.570661896243, -4957.500894454382, -2445.6100178890874], [-5585.570661896243, -4961.500894454382, -1853.6100178890877], [-5192.570661896243, -4922.500894454382, -1613.6100178890877], [-5357.570661896243, -4207.500894454382, -495.61001788908766], [-4991.570661896243, -3198.500894454383, 473.38998211091234], [-5301.570661896243, -2362.500894454383, 1189.3899821109123], [-5930.570661896243, -1097.500894454383, 3429.3899821109126], [-3134.570661896243, -1043.500894454383, 4820.389982110913], [-2238.570661896243, -2111.500894454383, 2356.3899821109126], [-4905.570661896243, -3077.500894454383, -52.61001788908766], [-6095.570661896243, -3131.500894454383, -463.61001788908766], [-5993.570661896243, -3672.500894454383, 242.38998211091234], [-5450.570661896243, -4803.500894454382, 265.38998211091234], [-4801.570661896243, -4388.500894454382, 283.38998211091234], [-3797.570661896243, -3793.500894454383, 791.3899821109123], [-3062.570661896243, -2788.500894454383, 882.3899821109123], [-2576.570661896243, -1820.500894454383, 838.3899821109123], [-2289.570661896243, -1012.5008944543828, 625.3899821109123], [-1835.5706618962433, -810.5008944543828, 195.38998211091234], [-951.5706618962433, 798.4991055456172, 1542.3899821109123], [-1608.5706618962433, 688.4991055456172, 1813.3899821109123], [-1881.5706618962433, 111.49910554561717, 1535.3899821109123], [-1619.5706618962433, -468.50089445438283, 959.3899821109123]]"
A,"[[1795.4293381037567, -832.5008944543828, 521.3899821109123], [2092.429338103757, -741.5008944543828, 371.38998211091234], [2203.429338103757, -249.50089445438283, 58.38998211091234], [2499.429338103757, 595.4991055456172, 73.38998211091234], [3170.429338103757, 1338.499105545617, 411.38998211091234], [3872.429338103757, 1963.499105545617, 809.3899821109123], [4312.429338103757, 2521.499105545617, 1307.3899821109123], [4842.429338103757, 3168.499105545617, 1127.3899821109123], [5177.429338103757, 3703.499105545617, 1260.3899821109123], [5603.429338103757, 4031.499105545617, 1606.3899821109123], [5673.429338103757, 4502.499105545618, 1641.3899821109123], [5673.429338103757, 5011.499105545618, 1322.3899821109123], [5722.429338103757, 5175.499105545618, 995.3899821109123], [5736.429338103757, 5127.499105545618, 901.3899821109123], [6208.429338103757, 5111.499105545618, 1137.3899821109123], [5915.429338103757, 4917.499105545618, 1917.3899821109123], [5761.429338103757, 4649.499105545618, 1032.3899821109123], [5651.429338103757, 4436.499105545618, 791.3899821109123], [5600.429338103757, 4307.499105545618, 590.3899821109123], [5532.429338103757, 3925.499105545617, 119.38998211091234], [4775.429338103757, 3528.499105545617, -133.61001788908766], [3742.429338103757, 3457.499105545617, -475.61001788908766], [2824.429338103757, 3479.499105545617, -397.61001788908766], [2121.429338103757, 3619.499105545617, 21.389982110912342], [1715.4293381037567, 3578.499105545617, 828.3899821109123], [1678.4293381037567, 2899.499105545617, 1362.3899821109123], [967.4293381037567, 1886.499105545617, 1480.3899821109123], [-25.57066189624328, 367.49910554561717, -1981.6100178890877], [-46.57066189624328, 134.49910554561717, -2297.6100178890874], [-98.57066189624328, -30.500894454382827, -2218.6100178890874], [-336.5706618962433, -246.50089445438283, -1982.6100178890877], [-648.5706618962433, -728.5008944543828, -1640.6100178890877], [-1922.5706618962433, -1439.500894454383, -1507.6100178890877], [-2127.570661896243, -2149.500894454383, -2137.6100178890874], [-2010.5706618962433, -2541.500894454383, -2333.6100178890874], [-1854.5706618962433, -3465.500894454383, -2525.6100178890874], [-2051.570661896243, -3955.500894454383, -2990.6100178890874], [-2802.570661896243, -4222.500894454382, -3354.6100178890874], [-3568.570661896243, -4876.500894454382, -3795.6100178890874], [-3974.570661896243, -5305.500894454382, -3376.6100178890874], [-3978.570661896243, -6228.500894454382, -2821.6100178890874], [-4281.570661896243, -6135.500894454382, -2273.6100178890874], [-3762.570661896243, -5985.500894454382, -1740.6100178890877], [-4020.570661896243, -5326.500894454382, -834.6100178890877], [-4364.570661896243, -4637.500894454382, 280.38998211091234], [-4368.570661896243, -3993.500894454383, 671.3899821109123], [-4363.570661896243, -3359.500894454383, 1044.3899821109123], [-4198.570661896243, -2935.500894454383, 1028.3899821109123], [-4186.570661896243, -2650.500894454383, 843.3899821109123], [-4041.570661896243, -2476.500894454383, 606.3899821109123], [-3729.570661896243, -2175.500894454383, 380.38998211091234], [-3428.570661896243, -1806.500894454383, 671.3899821109123], [-3271.570661896243, -1532.500894454383, 755.3899821109123], [-3035.570661896243, -1427.500894454383, 684.3899821109123], [-2911.570661896243, -1302.500894454383, 246.38998211091234], [-2650.570661896243, -1244.500894454383, -193.61001788908766], [-2453.570661896243, -1103.500894454383, -229.61001788908766], [-2031.5706618962433, -895.5008944543828, 94.38998211091234], [-1594.5706618962433, -405.50089445438283, 575.3899821109123], [-1557.5706618962433, 784.4991055456172, 950.3899821109123], [-1738.5706618962433, 624.4991055456172, 778.3899821109123], [-1571.5706618962433, 306.49910554561717, 639.3899821109123]]"
A,"[[1537.4293381037567, -48.50089445438283, 1086.3899821109123], [1651.4293381037567, 172.49910554561717, 1163.3899821109123], [2085.429338103757, 137.49910554561717, 841.3899821109123], [2517.429338103757, 467.49910554561717, 643.3899821109123], [2755.429338103757, 1060.499105545617, 653.3899821109123], [2997.429338103757, 1810.499105545617, 515.3899821109123], [3725.429338103757, 1957.499105545617, 226.38998211091234], [4487.429338103757, 2075.499105545617, 49.38998211091234], [4927.429338103757, 2591.499105545617, -1.6100178890876577], [4962.429338103757, 3310.499105545617, -239.61001788908766], [4871.429338103757, 4504.499105545618, -325.61001788908766], [5527.429338103757, 4983.499105545618, -394.61001788908766], [6156.429338103757, 5404.499105545618, -100.61001788908766], [6664.429338103757, 5373.499105545618, 184.38998211091234], [7082.429338103757, 5413.499105545618, 692.3899821109123], [6397.429338103757, 5665.499105545618, 466.38998211091234], [4505.429338103757, 5472.499105545618, 929.3899821109123], [4265.429338103757, 5623.499105545618, 380.38998211091234], [3676.429338103757, 5848.499105545618, 806.3899821109123], [3356.429338103757, 4963.499105545618, 774.3899821109123], [3222.429338103757, 3624.499105545617, 734.3899821109123], [2974.429338103757, 3057.499105545617, -20.610017889087658], [3169.429338103757, 2808.499105545617, 49.38998211091234], [2585.429338103757, 2536.499105545617, 442.38998211091234], [2495.429338103757, 2128.499105545617, 97.38998211091234], [2348.429338103757, 1718.499105545617, 214.38998211091234], [1740.4293381037567, 1322.499105545617, 63.38998211091234], [1807.4293381037567, 512.4991055456172, -1621.6100178890877], [1638.4293381037567, 414.49910554561717, -1177.6100178890877], [-219.57066189624328, -1591.500894454383, -1240.6100178890877], [-881.5706618962433, -1807.500894454383, -1058.6100178890877], [-1974.5706618962433, -2162.500894454383, -1060.6100178890877], [-3144.570661896243, -2390.500894454383, -1408.6100178890877], [-3885.570661896243, -2803.500894454383, -2036.6100178890877], [-4399.570661896243, -2938.500894454383, -2532.6100178890874], [-4540.570661896243, -3102.500894454383, -2555.6100178890874], [-4489.570661896243, -3127.500894454383, -2542.6100178890874], [-3906.570661896243, -3499.500894454383, -2320.6100178890874], [-2906.570661896243, -4389.500894454382, -1673.6100178890877], [-3572.570661896243, -4857.500894454382, -905.6100178890877], [-4269.570661896243, -5094.500894454382, -981.6100178890877], [-4275.570661896243, -5602.500894454382, -1063.6100178890877], [-4723.570661896243, -5727.500894454382, -1533.6100178890877], [-4425.570661896243, -5859.500894454382, -829.6100178890877], [-4113.570661896243, -5852.500894454382, -428.61001788908766], [-3661.570661896243, -5177.500894454382, 203.38998211091234], [-3447.570661896243, -4621.500894454382, 222.38998211091234], [-3705.570661896243, -3696.500894454383, 789.3899821109123], [-4301.570661896243, -2899.500894454383, 1136.3899821109123], [-5004.570661896243, -2422.500894454383, 312.38998211091234], [-5359.570661896243, -1602.500894454383, 299.38998211091234], [-4260.570661896243, -786.5008944543828, 1018.3899821109123], [-2938.570661896243, -312.50089445438283, 1590.3899821109123], [-2514.570661896243, 250.49910554561717, 1975.3899821109123], [-1846.5706618962433, 248.49910554561717, 1369.3899821109123], [-1650.5706618962433, -627.5008944543828, 188.38998211091234], [-1811.5706618962433, -744.5008944543828, 225.38998211091234], [-1798.5706618962433, -504.50089445438283, 834.3899821109123], [-1720.5706618962433, -393.50089445438283, 981.3899821109123], [-1847.5706618962433, -187.50089445438283, 1001.3899821109123], [-1730.5706618962433, -199.50089445438283, 866.3899821109123], [-1511.5706618962433, 22.499105545617173, 673.3899821109123]]"
A,"[[1893.4293381037567, -10.500894454382827, 329.38998211091234], [2304.429338103757, -57.50089445438283, 513.3899821109123], [2593.429338103757, 236.49910554561717, 611.3899821109123], [2360.429338103757, 808.4991055456172, 407.38998211091234], [2498.429338103757, 1002.4991055456172, 658.3899821109123], [3259.429338103757, 968.4991055456172, 1048.3899821109123], [3973.429338103757, 931.4991055456172, 1052.3899821109123], [4343.429338103757, 1039.499105545617, 1020.3899821109123], [4287.429338103757, 1495.499105545617, 985.3899821109123], [4262.429338103757, 2281.499105545617, 1010.3899821109123], [4324.429338103757, 2758.499105545617, 1005.3899821109123], [4632.429338103757, 3417.499105545617, 1094.3899821109123], [5401.429338103757, 3666.499105545617, 767.3899821109123], [5546.429338103757, 4190.499105545618, 779.3899821109123], [5531.429338103757, 4627.499105545618, 840.3899821109123], [5151.429338103757, 4430.499105545618, 627.3899821109123], [4438.429338103757, 4441.499105545618, 682.3899821109123], [3982.429338103757, 4299.499105545618, 883.3899821109123], [4042.429338103757, 3722.499105545617, 412.38998211091234], [3694.429338103757, 3718.499105545617, 670.3899821109123], [3534.429338103757, 3887.499105545617, 341.38998211091234], [3212.429338103757, 3784.499105545617, 627.3899821109123], [3354.429338103757, 3091.499105545617, 518.3899821109123], [3466.429338103757, 2354.499105545617, 395.38998211091234], [3442.429338103757, 2050.499105545617, 276.38998211091234], [3136.429338103757, 1964.499105545617, 378.38998211091234], [2384.429338103757, 1823.499105545617, 30.389982110912342], [1766.4293381037567, 1325.499105545617, -711.6100178890877], [1503.4293381037567, 811.4991055456172, -1339.6100178890877], [864.4293381037567, -372.50089445438283, -1541.6100178890877], [515.4293381037567, -998.5008944543828, -2184.6100178890874], [381.4293381037567, -1330.500894454383, -2443.6100178890874], [375.4293381037567, -1362.500894454383, -2175.6100178890874], [492.4293381037567, -1230.500894454383, -2134.6100178890874], [189.42933810375672, -1345.500894454383, -1546.6100178890877], [-1850.5706618962433, -1667.500894454383, -979.6100178890877], [-2736.570661896243, -2257.500894454383, -1859.6100178890877], [-3070.570661896243, -2756.500894454383, -2408.6100178890874], [-2734.570661896243, -3217.500894454383, -2628.6100178890874], [-1651.5706618962433, -4232.500894454382, -2586.6100178890874], [-1395.5706618962433, -5359.500894454382, -1031.6100178890877], [-2278.570661896243, -5390.500894454382, -709.6100178890877], [-3539.570661896243, -5497.500894454382, -1668.6100178890877], [-4686.570661896243, -5700.500894454382, -2572.6100178890874], [-4940.570661896243, -5555.500894454382, -2517.6100178890874], [-5103.570661896243, -5115.500894454382, -1765.6100178890877], [-4687.570661896243, -4747.500894454382, -1141.6100178890877], [-4137.570661896243, -4503.500894454382, -825.6100178890877], [-4155.570661896243, -4371.500894454382, -577.6100178890877], [-4592.570661896243, -4139.500894454382, -460.61001788908766], [-3543.570661896243, -4072.500894454383, 311.38998211091234], [-3629.570661896243, -3687.500894454383, 176.38998211091234], [-3754.570661896243, -3413.500894454383, -88.61001788908766], [-4160.570661896243, -2989.500894454383, -590.6100178890877], [-4067.570661896243, -2904.500894454383, -697.6100178890877], [-4257.570661896243, -2648.500894454383, -132.61001788908766], [-4501.570661896243, -2173.500894454383, 592.3899821109123], [-4319.570661896243, -1807.500894454383, 1071.3899821109123], [-3852.570661896243, -1583.500894454383, 989.3899821109123], [-3431.570661896243, -1056.500894454383, 762.3899821109123], [-2978.570661896243, -519.5008944543828, 503.38998211091234], [-2131.570661896243, -240.50089445438283, 373.38998211091234], [-1535.5706618962433, -64.50089445438283, 254.38998211091234]]"
A,"[[1665.4293381037567, 1234.499105545617, 367.38998211091234], [2090.429338103757, 1300.499105545617, 415.38998211091234], [2312.429338103757, 1472.499105545617, 316.38998211091234], [2865.429338103757, 1291.499105545617, 18.389982110912342], [3530.429338103757, 1237.499105545617, -198.61001788908766], [3845.429338103757, 1720.499105545617, -222.61001788908766], [3932.429338103757, 2007.499105545617, -60.61001788908766], [3966.429338103757, 2133.499105545617, 170.38998211091234], [4379.429338103757, 1747.499105545617, 193.38998211091234], [4602.429338103757, 1164.499105545617, -32.61001788908766], [4649.429338103757, 604.4991055456172, -100.61001788908766], [4782.429338103757, 564.4991055456172, 427.38998211091234], [4858.429338103757, 470.49910554561717, 944.3899821109123], [4754.429338103757, -192.50089445438283, 701.3899821109123], [4717.429338103757, -1171.500894454383, -691.6100178890877], [4115.429338103757, -1520.500894454383, -2624.6100178890874], [3997.429338103757, -557.5008944543828, -2868.6100178890874], [3749.429338103757, 206.49910554561717, -2232.6100178890874], [3624.429338103757, 1089.499105545617, -1422.6100178890877], [3712.429338103757, 2253.499105545617, -1127.6100178890877], [3962.429338103757, 3003.499105545617, -633.6100178890877], [3970.429338103757, 2757.499105545617, -1298.6100178890877], [3362.429338103757, 2125.499105545617, -1375.6100178890877], [2357.429338103757, 1629.499105545617, -1411.6100178890877], [2010.4293381037567, 979.4991055456172, -2151.6100178890874], [1720.4293381037567, 730.4991055456172, -2094.6100178890874], [2196.429338103757, 683.4991055456172, -1628.6100178890877], [2714.429338103757, 673.4991055456172, -1219.6100178890877], [2452.429338103757, 619.4991055456172, -581.6100178890877], [1852.4293381037567, 467.49910554561717, -359.61001788908766], [1685.4293381037567, 129.49910554561717, -810.6100178890877], [1712.4293381037567, -8.500894454382827, -736.6100178890877], [1648.4293381037567, -35.50089445438283, -319.61001788908766], [-1737.5706618962433, -1261.500894454383, -330.61001788908766], [-2349.570661896243, -1646.500894454383, -659.6100178890877], [-2186.570661896243, -1746.500894454383, -708.6100178890877], [-2007.5706618962433, -1946.500894454383, -511.61001788908766], [-2049.570661896243, -2286.500894454383, -128.61001788908766], [-2755.570661896243, -2672.500894454383, -180.61001788908766], [-3435.570661896243, -3120.500894454383, -1107.6100178890877], [-3567.570661896243, -3797.500894454383, -1523.6100178890877], [-3389.570661896243, -4556.500894454382, -1692.6100178890877], [-3840.570661896243, -5229.500894454382, -1224.6100178890877], [-2843.570661896243, -5594.500894454382, -1356.6100178890877], [-2701.570661896243, -5737.500894454382, -512.6100178890877], [-3394.570661896243, -5240.500894454382, -629.6100178890877], [-3842.570661896243, -4576.500894454382, -584.6100178890877], [-4544.570661896243, -4507.500894454382, 331.38998211091234], [-3722.570661896243, -3798.500894454383, 716.3899821109123], [-2717.570661896243, -3286.500894454383, 1082.3899821109123], [-3018.570661896243, -2564.500894454383, 1044.3899821109123], [-3267.570661896243, -2029.500894454383, 560.3899821109123], [-3483.570661896243, -1563.500894454383, 701.3899821109123], [-2933.570661896243, -1833.500894454383, 848.3899821109123], [-2139.570661896243, -1842.500894454383, 775.3899821109123], [-1543.5706618962433, -1362.500894454383, 779.3899821109123]]"
A,"[[1611.4293381037567, -1198.500894454383, -301.61001788908766], [2362.429338103757, -1870.500894454383, -111.61001788908766], [3127.429338103757, -1755.500894454383, -686.6100178890877], [2391.429338103757, 973.4991055456172, -525.6100178890877], [2993.429338103757, 714.4991055456172, -484.61001788908766], [3201.429338103757, 205.49910554561717, -1374.6100178890877], [4027.429338103757, -921.5008944543828, -2417.6100178890874], [3671.429338103757, -1076.500894454383, -2814.6100178890874], [3161.429338103757, -194.50089445438283, -2492.6100178890874], [2526.429338103757, 658.4991055456172, -1915.6100178890877], [2710.429338103757, 1408.499105545617, -1834.6100178890877], [4143.429338103757, 2096.499105545617, -1204.6100178890877], [4112.429338103757, 2888.499105545617, -220.61001788908766], [3443.429338103757, 3242.499105545617, 57.38998211091234], [3455.429338103757, 2657.499105545617, -1069.6100178890877], [3454.429338103757, 2005.499105545617, -1312.6100178890877], [4072.429338103757, 1924.499105545617, -1275.6100178890877], [4053.429338103757, 1640.499105545617, -1171.6100178890877], [3379.429338103757, 1297.499105545617, -1416.6100178890877], [3181.429338103757, 751.4991055456172, -1582.6100178890877], [3441.429338103757, 618.4991055456172, -1827.6100178890877], [2835.429338103757, 378.49910554561717, -1421.6100178890877], [2007.4293381037567, 271.49910554561717, -1711.6100178890877], [1736.4293381037567, -110.50089445438283, -1930.6100178890877], [1597.4293381037567, 80.49910554561717, -1609.6100178890877], [1922.4293381037567, 246.49910554561717, -756.6100178890877], [2021.4293381037567, -234.50089445438283, -769.6100178890877], [735.4293381037567, -430.50089445438283, -1553.6100178890877], [-1309.5706618962433, -1680.500894454383, -1083.6100178890877], [-3257.570661896243, -2109.500894454383, -1686.6100178890877], [-4748.570661896243, -2129.500894454383, -2912.6100178890874], [-4051.570661896243, -1618.500894454383, -2940.6100178890874], [-3372.570661896243, -1915.500894454383, -1918.6100178890877], [-3358.570661896243, -2861.500894454383, -1258.6100178890877], [-3157.570661896243, -3740.500894454383, -1516.6100178890877], [-3426.570661896243, -4299.500894454382, -1403.6100178890877], [-3537.570661896243, -4417.500894454382, -821.6100178890877], [-4276.570661896243, -4905.500894454382, -378.61001788908766], [-5203.570661896243, -4611.500894454382, 579.3899821109123], [-5431.570661896243, -3760.500894454383, 1967.3899821109123], [-4946.570661896243, -2755.500894454383, 2969.3899821109126], [-3679.570661896243, -1121.500894454383, 3576.3899821109126], [-2406.570661896243, -113.50089445438283, 3603.3899821109126], [-1978.5706618962433, -612.5008944543828, 1626.3899821109123], [-2040.5706618962433, -1337.500894454383, 360.38998211091234], [-2031.5706618962433, -1459.500894454383, 980.3899821109123], [-2271.570661896243, -1245.500894454383, 2359.3899821109126], [-2351.570661896243, -1737.500894454383, 2756.3899821109126], [-2842.570661896243, -1675.500894454383, 2636.3899821109126], [-2811.570661896243, -1347.500894454383, 2597.3899821109126], [-2736.570661896243, -978.5008944543828, 2515.3899821109126], [-2550.570661896243, -431.50089445438283, 2218.3899821109126], [-2187.570661896243, 238.49910554561717, 2327.3899821109126], [-1440.5706618962433, 494.49910554561717, 1809.3899821109123], [-843.5706618962433, 347.49910554561717, 1630.3899821109123]]"
