2073.7974322396576,875.1654778887304,232.76462196861627
2310.7974322396576,1578.1654778887305,-235.23537803138373
3659.7974322396576,2400.1654778887305,-114.23537803138373
4635.797432239658,3368.1654778887305,-340.23537803138373
5085.797432239658,3944.1654778887305,-446.23537803138373
4304.797432239658,3767.1654778887305,-753.2353780313838
3223.7974322396576,3316.1654778887305,-1042.2353780313838
2051.7974322396576,2791.1654778887305,-1237.2353780313838
1352.7974322396576,2413.1654778887305,-1340.2353780313838
947.7974322396576,2285.1654778887305,-1276.2353780313838
1109.7974322396576,2383.1654778887305,-1171.2353780313838
1546.7974322396576,2612.1654778887305,-1064.2353780313838
1285.7974322396576,2780.1654778887305,-1137.2353780313838
1185.7974322396576,2801.1654778887305,-1221.2353780313838
1163.7974322396576,2646.1654778887305,-1102.2353780313838
958.7974322396576,2407.1654778887305,-1025.2353780313838
720.7974322396576,2362.1654778887305,-826.2353780313838
829.7974322396576,2364.1654778887305,-733.2353780313838
901.7974322396576,2365.1654778887305,-591.2353780313838
967.7974322396576,2291.1654778887305,-516.2353780313838
1349.7974322396576,2477.1654778887305,-442.23537803138373
2239.7974322396576,2876.1654778887305,-260.23537803138373
3056.7974322396576,3148.1654778887305,-299.23537803138373
3209.7974322396576,3576.1654778887305,-362.23537803138373
2891.7974322396576,3998.1654778887305,-1099.2353780313838
3530.7974322396576,3844.1654778887305,272.76462196861627
5596.797432239658,3435.1654778887305,1993.7646219686162
6446.797432239658,2240.1654778887305,3198.764621968616
6290.797432239658,774.1654778887304,3294.764621968616
7772.797432239658,61.16547788873038,2693.764621968616
6010.797432239658,-197.83452211126962,2411.764621968616
5282.797432239658,232.16547788873038,2130.764621968616
4493.797432239658,631.1654778887304,2111.764621968616
3808.7974322396576,1290.1654778887305,1976.7646219686162
3308.7974322396576,2250.1654778887305,1684.7646219686162
3287.7974322396576,3575.1654778887305,1393.7646219686162
3589.7974322396576,5059.1654778887305,1287.7646219686162
4156.797432239658,6923.1654778887305,1361.7646219686162
4846.797432239658,8524.16547788873,1707.7646219686162
6422.797432239658,10480.16547788873,2586.764621968616
5895.797432239658,10631.16547788873,2231.764621968616
4280.797432239658,8300.16547788873,1821.7646219686162
3151.7974322396576,5637.1654778887305,1319.7646219686162
1978.7974322396576,3009.1654778887305,1016.7646219686162
1796.7974322396576,1470.1654778887305,502.76462196861627
2150.7974322396576,433.1654778887304,694.7646219686162
901.7974322396576,-1999.8345221112695,306.76462196861627
688.7974322396576,-2761.8345221112695,82.76462196861627
1199.7974322396576,-3098.8345221112695,589.7646219686162
930.7974322396576,-3401.8345221112695,78.76462196861627
799.7974322396576,-3326.8345221112695,-499.23537803138373
115.79743223965761,-2948.8345221112695,-1218.2353780313838
112.79743223965761,-2485.8345221112695,-2287.235378031384
887.7974322396576,-2433.8345221112695,-1086.2353780313838
935.7974322396576,-1756.8345221112695,-604.2353780313838
1531.7974322396576,-925.8345221112696,-550.2353780313838
-773.2025677603424,1922.1654778887305,987.7646219686162
-969.2025677603424,2043.1654778887305,927.7646219686162
-940.2025677603424,1860.1654778887305,624.7646219686162
-1655.2025677603424,622.1654778887304,-229.23537803138373
-1891.2025677603424,317.1654778887304,-500.23537803138373
-1961.2025677603424,75.16547788873038,-750.2353780313838
-1791.2025677603424,-98.83452211126962,-949.2353780313838
-2144.2025677603424,49.16547788873038,-860.2353780313838
-2460.2025677603424,233.16547788873038,-794.2353780313838
-1923.2025677603424,177.16547788873038,-665.2353780313838
-1540.2025677603424,-448.8345221112696,-865.2353780313838
-1213.2025677603424,-2431.8345221112695,-2141.235378031384
-2199.2025677603424,-2815.8345221112695,-2171.235378031384
-2005.2025677603424,-3509.8345221112695,-806.2353780313838
-2254.2025677603424,-3976.8345221112695,-684.2353780313838
-3926.2025677603424,-5247.8345221112695,-1208.2353780313838
-5440.202567760342,-5515.8345221112695,-1074.2353780313838
-7409.202567760342,-5078.8345221112695,-1865.2353780313838
-8979.202567760341,-5110.8345221112695,-2883.235378031384
-8781.202567760341,-5385.8345221112695,-3144.235378031384
-10434.202567760341,-5091.8345221112695,-3718.235378031384
-8603.202567760341,-5453.8345221112695,-3166.235378031384
-5990.202567760342,-7414.8345221112695,-2278.235378031384
-5377.202567760342,-8309.83452211127,-2026.2353780313838
-5523.202567760342,-7982.8345221112695,-2217.235378031384
-5096.202567760342,-8325.83452211127,-1953.2353780313838
-5341.202567760342,-8465.83452211127,-2286.235378031384
-4744.202567760342,-8066.8345221112695,-2004.2353780313838
-4059.2025677603424,-7418.8345221112695,-1487.2353780313838
-3504.2025677603424,-6629.8345221112695,-977.2353780313838
-2727.2025677603424,-5921.8345221112695,-408.23537803138373
-1450.2025677603424,-4823.8345221112695,129.76462196861627
-973.2025677603424,-3791.8345221112695,-55.23537803138373
-482.2025677603424,-3583.8345221112695,247.76462196861627
50.79743223965761,-2941.8345221112695,-125.23537803138373
379.7974322396576,-2206.8345221112695,-214.23537803138373
71.79743223965761,-1963.8345221112695,-244.23537803138373
1196.7974322396576,-350.8345221112696,2468.764621968616
